000,10,2004,2005,added,already,also,back,bbc,best,blair,british,brown,company,could,country,election,end,england,european,even,expected,film,firm,first,five,game,games,get,go,going,good,government,group,growth,home,however,labour,last,like,london,made,make,many,market,may,million,minister,mobile,months,mr,much,music,new,news,next,number,one,part,party,people,plans,play,players,public,put,said,sales,say,says,second,see,service,set,show,since,still,take,technology,think,three,time,told,top,tv,two,uk,us,use,used,want,way,week,well,win,work,world,would,year,years,label,article_ID
0.0,0.0,0.0,0.0,0.0,0.0,0.255532394363135,0.0,0.2098176536032972,0.22856875629823334,0.0,0.0,0.3078696888750943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7705568527622261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21686125940186027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09353656499297876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2694055072298011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14675571709157184,0.0,entertainment,1017
0.0,0.0,0.24597961022489562,0.1357538272531902,0.0,0.0,0.0,0.0,0.3550427822063298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09198447970301542,0.378390367111281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14887242656581745,0.0,0.0,0.0,0.43688840254413336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3920613821035612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1617476646329711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1545873668438473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11441500420157166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15195810772818746,0.2692316631611834,0.0,0.09089184815391944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3311100993715932,0.0,entertainment,101
0.0,0.0,0.0,0.0,0.0,0.0,0.12341943155995105,0.09346566466765231,0.1013396974716312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3362319485908257,0.2476474707128855,0.0,0.0,0.0,0.713976654624396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09881765184441149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1204842122674661,0.11456017987470288,0.10831439632374387,0.13553150132227593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2939167966168662,0.0,0.0,0.0,0.10926141525787168,0.0,0.08187298904418908,0.08933242736379507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1901899208509475,0.10769564456092208,0.21417319821867334,0.0,0.0,0.0,0.08638687499880238,sport,1021
0.0,0.0,0.0,0.0,0.0,0.06767001697835875,0.07766042429404182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2822320511726344,0.0,0.0,0.0653765167425758,0.0,0.07450669744428855,0.20301005093507626,0.0,0.0,0.06835275765459564,0.0,0.06796028700059906,0.0,0.0,0.05770015228160219,0.0,0.0,0.0,0.0,0.14148135441493506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054751663840560995,0.27986001836383223,0.2998877160427126,0.0,0.0,0.0,0.0,0.0,0.0,0.09921624266812544,0.0,0.3917884718392418,0.0,0.0,0.0,0.06164805342753457,0.04357570381898991,0.0,0.0,0.19917002160105748,0.0,0.13893147785604673,0.07581346735404237,0.0,0.0,0.48326365360418144,0.0,0.06555227845609778,0.0,0.0,0.0,0.07806156016257745,0.0,0.0,0.0,0.0,0.0,0.32479204511035203,0.0,0.0,0.05151774714101335,0.0,0.0,0.0,0.0,0.058479923988247626,0.0,0.0,0.0,0.1341992456658371,0.12009569527847233,0.0,0.05983753839669958,0.13553278192111687,0.06738315529347869,0.0,0.08140431930813903,0.0,0.0,tech,1022
0.0,0.0,0.0,0.0,0.0,0.0,0.1257139662422203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5054532435690648,0.0,0.0,0.22002344961332854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19958740575879813,0.1410776366129581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2157304000724192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18577739577675875,0.0,0.0,0.0,0.26507820995271436,0.15655070642016675,0.0,0.6342129095482459,0.0,0.0,0.0,0.0,0.20618250357522352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,entertainment,1023
0.0,0.09679544958887944,0.0,0.0,0.0,0.19054527490500436,0.1093381349459385,0.16560376801410795,0.2693326337065052,0.09780083493072374,0.0,0.0,0.0,0.0,0.19867729527425484,0.0,0.0,0.0920436177740993,0.0,0.0,0.0,0.0,0.0,0.0,0.06977869547039063,0.0,0.0,0.0,0.1624721238369809,0.0,0.09035955663530744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06628401420348122,0.0,0.0,0.0,0.07880300096734118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0910712253146766,0.0,0.4340924104037556,0.0,0.0,0.0,0.18405073991684986,0.0,0.0,0.07010288347301964,0.0,0.0,0.0,0.30446898632376634,0.0,0.08004553466554375,0.0,0.0,0.2850085883862856,0.0,0.09317145955143182,0.0,0.08464065021639036,0.0,0.0,0.17422658001782074,0.08395172118523377,0.0,0.2903863487666383,0.0,0.07253185184370686,0.15828044052214477,0.0,0.0,0.20423700058277489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25273586543692356,0.19081664482261204,0.0,0.07637403259665394,0.05730458293657838,0.0,0.0,sport,1024
0.0,0.1469174445157879,0.07080531051466028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1581391401135462,0.0,0.0,0.25129590826994486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2647776229073109,0.07261319319536273,0.0,0.0,0.0616505975760358,0.0,0.06857447950716553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30182032379781787,0.0,0.0,0.0,0.059804131141858126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06291052495039015,0.1976063762184591,0.23279558840034978,0.0,0.0,0.0,0.0,0.14844343200595156,0.0,0.0,0.0,0.060747098380710886,0.0,0.0,0.0,0.28478552165418874,0.0,0.0,0.06423436269350924,0.0,0.0658687920728197,0.0,0.0,0.0,0.0,0.061311146400878716,0.0,0.0,0.07367445429171844,0.0,0.15499684297472427,0.0,0.627917950685973,0.0,0.07455566632550015,0.0,0.064159028074074,0.06804533785795315,0.06393431999332465,0.07240602204826085,0.0,0.057960770594710866,0.0,0.19062029880534279,0.0580796930214323,sport,1026
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3642286764236205,0.0,0.18310849366345802,0.0,0.0,0.0,0.30273300342868387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21313301554005568,0.43576691891354785,0.0,0.0,0.4840989612746067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3392562164418228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25938866377822245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22337394467610905,0.20054427631585475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sport,1027
0.0,0.13384359015919,0.12900900900981824,0.14239771099085666,0.0,0.26347585335339563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3952137800300934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13211390558266828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13771579442632098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10658887050023566,0.10896459089331832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09657557870815221,0.0,0.0,0.25724565233504315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3320481008565653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6830816023781773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08682871266040484,0.0,business,1028
0.0,0.0,0.0,0.0,0.08339122091951282,0.09693154110078464,0.055620974735160054,0.0,0.09134076670901493,0.0,0.0,0.0,0.0,0.09693154110078464,0.0,0.0,0.0,0.09364629717302633,0.0,0.21344900823401397,0.0,0.2916245486479959,0.0,0.0,0.0,0.1946946564156,0.20203786369074486,0.33481908491184653,0.1653011165696712,0.09265697324784776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08581231085160915,0.0,0.0,0.08017513245541404,0.0,0.100557452588773,0.3562702596928431,0.20172885653833128,0.0,0.0,0.09819402281130897,0.07105941252479996,0.09265697324784776,0.0,0.06309298608063137,0.19581901804656834,0.4216982651894812,0.0,0.0,0.09440708807420012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08143930136536448,0.11931065200057203,0.0,0.0,0.0,0.0,0.0,0.0,0.10309213499347833,0.17661118147806812,0.08863012168769868,0.0,0.0,0.0,0.0,0.0,0.08051822346983652,0.0,0.0,0.0,0.0,0.0,0.0,0.09995146336579488,0.0,0.0,0.0,0.0,0.09706958862956865,0.0,0.0,0.11660476050008597,0.19166327743927464,0.07786330128127067,tech,1029
0.0,0.0,0.0,0.0,0.11690296000335894,0.0,0.07797291505167042,0.2361958806410065,0.0,0.13949051166468673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09952334191577969,0.13646749250612583,0.28322914615915684,0.1564566855688127,0.23172930682362938,0.1298922634563668,0.0,0.12887723093347217,0.0,0.0,0.0,0.0,0.0,0.0,0.09453897876211656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08844764169354749,0.0,0.0,0.37137668072525176,0.2625062649153356,0.0,0.0,0.0,0.0,0.13949051166468673,0.0,0.0,0.13685995984063165,0.22833327741791068,0.0,0.0,0.0,0.133804768568827,0.0,0.0,0.0,0.0,0.12379222690841726,0.1242471744207964,0.11973791994265054,0.0,0.0,0.0,0.10345008948883268,0.0,0.13846200113934778,0.0,0.388396462154707,0.0,0.098341160491264,0.0,0.0,0.13473923787335484,0.24115787497025173,0.0,0.12015662651137178,0.13607814002456584,0.0,0.0,0.0,0.08956180362687477,0.0,sport,102
0.09342242521218395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09757377329883085,0.7440566100641183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5972339820956841,0.0,0.07583823600450246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08377888977304508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06667786567482348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11012704371960712,0.0,0.0,0.0,0.0,0.10520110902902013,0.0,0.0,0.0,0.0,0.0,0.0739909401985532,0.08948373002900241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10310711207483349,0.0,0.0,0.0,0.08317661851602826,entertainment,1030
0.0,0.0,0.0,0.0,0.0,0.07880534066681505,0.0,0.0,0.29704016486389,0.0,0.49488819460532535,0.0,0.0,0.0,0.054779043789478066,0.08354800481804099,0.0,0.0,0.0,0.0,0.07880534066681505,0.0,0.0,0.0,0.057717871729661634,0.0,0.0,0.0,0.13438980393733158,0.0,0.0,0.0,0.43772320324431774,0.08238128812821949,0.0,0.3165735023007009,0.0,0.18608333552717807,0.05482722489627222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08574820689770386,0.0,0.0,0.17331390220376702,0.07533011710151696,0.0,0.0,0.07960042856512527,0.0,0.0,0.0,0.0,0.0,0.1739580774145639,0.0,0.0,0.0,0.0,0.07937098428319328,0.19863045036368493,0.0,0.07633912131085735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19638394144057963,0.0,0.0,0.0,0.06810298767232668,0.11406454762711082,0.07983173826819072,0.08126053739822764,0.0,0.0,0.07416472810585058,0.0,0.0,0.0,0.0,0.2843990027465045,0.0,0.0,politics,1031
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7075027704483736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.284470055754941,0.0,0.0,0.16541198926069017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17788226102558588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17176507777078315,0.2516402164087914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.247360259085191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12296658627930492,0.4042404245029695,0.16422287244417988,entertainment,1033
0.0,0.0,0.0,0.09682748909187343,0.07706580170530841,0.0,0.10280398733418272,0.0778535671832753,0.0,0.0,0.0,0.19592472337060915,0.0,0.0,0.1245361047912703,0.09497010501961012,0.10704689941172153,0.0,0.0,0.1972584015604477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07638132006437337,0.0,0.0,0.0,0.331710443372602,0.0,0.0,0.0,0.0,0.1057616753141145,0.06232282048713137,0.07930324630151765,0.0,0.0,0.07409366107577878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4596857288073814,0.0,0.0,0.1749217064100323,0.0,0.0,0.0,0.0,0.08724608956288199,0.10930939866544316,0.06591347061309742,0.09730899501311688,0.0,0.0,0.0954245464590383,0.0,0.3010477592647146,0.0,0.08677567326456802,0.08932540424584158,0.0,0.0,0.0,0.07958244703099364,0.0,0.0,0.0,0.07893468903303444,0.0,0.0,0.0,0.0,0.07441072783403953,0.0,0.0,0.0,0.4644813174516499,0.0,0.0,0.18473982203326514,0.0,0.0,0.08430401219398757,0.0,0.0,0.0,0.0,0.21552003320032706,0.0,0.0,politics,1034
